Identifier,log(I),rI,log(e),pI,Mr (kDa),Description
XP_018728621.1,3.1,1,-1.4,6.07,197.6,
KCW54572.1,3.12,1,-1.4,8.77,8.6,
XP_010060342.1:reversed,2.62,1,-1.4,5.13,42.8,
XP_010058986.1:reversed,3.15,1,-1.4,9.24,32.7,
XP_010032058.1,2.91,1,-1.4,6.83,18.8,
KCW44318.1,3.08,1,-1.4,4.68,9.2,
XP_010062427.1,3.17,1,-1.4,6.83,61.9,
XP_010055800.1:reversed,2.94,1,-1.4,8.3,29.5,
XP_010062513.1,3.07,1,-1.4,10.03,31.6,
XP_010024633.1,3.06,1,-1.4,5.65,92.5,
XP_018728777.1,2.93,1,-1.4,4.76,13,
XP_010061018.1,3.26,1,-1.4,5.23,71.6,
XP_010025302.1,3.04,1,-1.4,6.04,36.4,
XP_010067125.1,2.79,1,-1.4,10.09,16,
XP_010069953.1,2.73,1,-1.4,9.51,49,
XP_010053515.1:reversed,3.3,1,-1.4,9.38,30.5,
XP_018727248.1:reversed,2.87,1,-1.4,6.26,91.7,
XP_018716019.1:reversed,3.04,1,-1.4,8.03,75.8,
XP_010024840.1,2.9,1,-1.4,6.11,476.3,
KCW71017.1:reversed,2.63,1,-1.4,11.47,22.2,
XP_018720378.1,3.22,1,-1.4,9.25,101.1,
XP_010069589.1,2.91,1,-1.4,5.58,55.4,
XP_010025157.1,3.2,1,-1.4,5.79,51.5,
XP_010068039.1,2.97,1,-1.4,8.48,39.4,
XP_010031256.1,2.99,1,-1.4,6.07,34.9,
XP_010044982.2,3.2,1,-1.4,5.58,96.3,
XP_010032395.1,3.21,1,-1.4,10.24,25.9,
XP_010040021.1,2.96,1,-1.4,9.63,32.2,
KCW45695.1:reversed,3.21,1,-1.4,6.04,57.3,
XP_010065452.1:reversed,3.04,1,-1.4,5.1,167.8,
XP_010037233.1,3.11,1,-1.4,5.71,34.5,
XP_010047890.1:reversed,2.89,1,-1.4,5.06,42.6,
XP_010030834.1:reversed,3.14,1,-1.4,5.61,26.4,
XP_010032839.1,2.83,1,-1.4,6.36,55.1,
XP_018724256.1,3.31,1,-1.4,8.71,81.6,
KCW71321.1:reversed,2.86,1,-1.4,9.17,56.7,
XP_018726802.1:reversed,2.95,1,-1.4,5.65,90.7,
XP_010052888.1,2.97,1,-1.4,5.93,74.1,
XP_010029385.1,3.02,1,-1.4,5.07,24.4,
XP_010023966.1,2.72,1,-1.4,5.07,22.5,
XP_010043234.1,2.92,1,-1.3,9.36,61.5,
XP_018728493.1,2.91,1,-1.3,7.03,88.1,
XP_010044762.1:reversed,2.96,1,-1.3,9.23,34.1,
XP_018724411.1,2.83,1,-1.3,9.14,106.6,
XP_010031968.1:reversed,2.92,1,-1.3,5.2,27.6,
XP_018730608.1,3.08,1,-1.3,8.35,92.9,
XP_018732863.1,3.04,1,-1.3,5.94,24.3,
XP_010033637.1,2.72,1,-1.3,5.53,50.3,
XP_010056113.1,3.05,1,-1.3,6.3,177.8,
XP_010036964.1,2.74,1,-1.3,11.31,31.5,
XP_010029712.1:reversed,3.15,1,-1.3,6.39,18.8,
XP_010044954.1,3.05,1,-1.3,8.69,52.6,
XP_010059334.1,3.17,1,-1.3,6.4,50,
XP_010039562.1,2.91,1,-1.3,6.2,136.8,
XP_010053041.1,3.03,1,-1.3,9.77,24.1,
XP_010046799.1:reversed,2.94,1,-1.3,10.51,12.2,
XP_018724118.1,3.27,1,-1.3,7.76,99.6,
XP_010063424.1:reversed,3.01,1,-1.3,5.79,206.2,
XP_018729654.1:reversed,2.95,1,-1.3,8.48,76.1,
XP_010030875.1,3.01,1,-1.3,8.26,54.5,
XP_010062837.1,2.8,1,-1.3,8.36,53.4,
XP_018731207.1:reversed,2.91,1,-1.3,7.56,24.7,
XP_010051616.1,3.03,1,-1.3,5.69,84.6,
XP_010025014.1:reversed,2.66,1,-1.3,8.28,28.6,
XP_010069633.1,2.73,1,-1.3,7.6,48.7,
XP_018731293.1:reversed,3.03,1,-1.3,5.55,112,
XP_010038334.1,2.8,1,-1.3,6.35,109,
XP_010065387.1,3.06,1,-1.3,4.02,13.2,
KCW55023.1:reversed,2.73,1,-1.3,6.95,11.8,
XP_010043141.1,3.16,1,-1.3,5.68,106.6,
XP_010037166.1:reversed,3.09,1,-1.3,6.01,38.3,
KCW61468.1,3.29,1,-1.3,5.87,35.5,
XP_018731799.1:reversed,3.11,1,-1.3,5.49,21.7,
XP_010033665.1,3.23,2,-1.3,4.92,34,
XP_018731154.1,3.05,1,-1.3,7.72,38.3,
XP_010036381.1,3.25,1,-1.3,6.6,54.6,
KCW74081.1,2.9,1,-1.3,9.48,15.4,
XP_010047881.1,2.82,1,-1.3,8.78,30.6,
XP_010034507.1,3.05,1,-1.3,5.7,52.4,
KCW74948.1,2.74,1,-1.3,9.13,8,
XP_010038116.1,2.7,1,-1.3,6.06,173.5,
XP_018722710.1,3.04,1,-1.3,7.06,68.3,
XP_010060670.2,3.02,1,-1.3,9.37,46.7,
XP_018721807.1,3.1,1,-1.3,5.9,76.2,
XP_010043342.1,3.03,1,-1.3,5.86,54.3,
XP_010024709.1,3,1,-1.3,9.2,53.9,
XP_018715316.1,2.94,1,-1.3,9.23,32.4,
XP_010041299.1,2.98,1,-1.3,9.3,60.3,
KCW74811.1:reversed,2.87,1,-1.3,8.94,17.2,
XP_010044101.1:reversed,3.31,1,-1.3,9.22,38.8,
KCW63292.1:reversed,3.22,1,-1.3,5.74,43.2,
XP_010043424.1,2.81,1,-1.3,5.96,114.2,
XP_010057887.1:reversed,3.09,1,-1.3,9.69,72.2,
XP_010047662.1,3.23,1,-1.3,5.07,30.2,
KCW63153.1,3.06,1,-1.3,11.47,9.7,
XP_010054765.1,2.94,1,-1.3,4.76,26.4,
XP_010036076.1,2.38,1,-1.3,6.9,56.1,
XP_010037778.1,3.21,1,-1.3,5.8,25.9,
XP_010026503.2:reversed,2.81,1,-1.3,8.23,84.8,
XP_010045007.1,2.59,1,-1.3,5.44,95.8,
XP_018728038.1:reversed,2.76,1,-1.3,9.03,22.2,
XP_018729957.1:reversed,2.73,1,-1.3,5.27,41,
XP_010063251.1:reversed,2.94,1,-1.3,5.86,80.7,
XP_010039813.1:reversed,3.06,1,-1.3,11.3,15.8,
KCW73902.1,3.14,1,-1.3,5.42,72.9,
XP_010037719.1,3,1,-1.3,8.7,55.2,
XP_010041246.2:reversed,2.98,1,-1.3,11.83,18.8,
XP_010047919.1,2.78,1,-1.3,5.22,103.1,
XP_010045000.1:reversed,3.02,1,-1.3,6.93,47.2,
XP_010069675.1:reversed,3.25,1,-1.3,5.46,126,
XP_010027490.1:reversed,3.05,1,-1.3,7.74,79,
XP_010052772.1:reversed,3.44,1,-1.3,9.12,58.2,
XP_010033685.1:reversed,2.92,1,-1.3,6.54,60.8,
KCW58636.1,2.85,1,-1.3,5.75,13.9,
XP_010030404.1:reversed,2.98,1,-1.3,7.08,64.3,
XP_010050679.2,3.04,1,-1.3,6.93,104.2,
XP_010027768.1:reversed,2.75,1,-1.3,7.55,78.6,
XP_018723134.1:reversed,3.33,1,-1.3,6.97,22.7,
XP_018731553.1:reversed,3,1,-1.3,8.44,192.5,
XP_018716648.1:reversed,3.16,1,-1.3,6.21,144.7,
XP_010053938.1,2.94,1,-1.3,8.67,30.3,
XP_010052089.1,2.83,1,-1.3,8.77,19.1,
XP_018715466.1:reversed,3.2,1,-1.3,5.69,44.8,
XP_010037165.1,2.72,1,-1.3,4.21,29.3,
XP_018720956.1,3.14,1,-1.3,5,55.4,
XP_010052251.1:reversed,2.99,1,-1.3,6.69,52.1,
XP_010038972.1:reversed,2.67,1,-1.3,10.61,36.4,
XP_010069477.1,2.98,1,-1.3,5.19,111.8,
XP_018715590.1,3.02,1,-1.3,5.79,87.9,
XP_010059189.1,2.51,1,-1.3,4.86,52,
XP_018722648.1:reversed,2.85,1,-1.3,5.19,13.9,
XP_010049202.1,3.07,1,-1.3,5.16,66.8,
XP_010031201.1,2.94,1,-1.3,5.05,125.5,
KCW50433.1:reversed,3.29,1,-1.3,8.73,57.7,
XP_010029440.1:reversed,2.86,1,-1.3,4.1,37.8,
XP_010048684.1,2.78,1,-1.3,8.92,52.4,
XP_010064800.2,3.29,1,-1.3,9.15,19.7,
XP_018728161.1:reversed,3.18,1,-1.3,8.61,29,
XP_010036611.1,2.85,1,-1.3,8.35,72.2,
XP_018728300.1:reversed,2.87,1,-1.3,5.4,146.5,
XP_010025584.1,2.97,1,-1.3,5.98,96.2,
XP_010060715.1,3,1,-1.3,6.86,56.2,
XP_010033484.1,2.63,1,-1.3,5.52,57.8,
XP_010030978.1:reversed,3.16,1,-1.3,6.58,57.4,
XP_018723451.1:reversed,2.37,1,-1.3,5.57,87.5,
XP_010070562.1:reversed,2.79,1,-1.3,5.28,17,
XP_018718029.1:reversed,2.74,1,-1.3,8.9,50.7,
XP_018720558.1:reversed,2.7,1,-1.3,6.23,92.9,
XP_010037120.1:reversed,2.88,1,-1.3,5.49,43.9,
KCW72651.1,2.66,1,-1.3,6.09,35.4,
XP_010032156.1,3.27,1,-1.3,6.45,52.6,
KCW66349.1:reversed,2.9,1,-1.3,5.59,28.7,
XP_018728753.1:reversed,2.93,1,-1.3,6.54,58.2,
XP_010045919.1,3.19,1,-1.3,4.42,97.6,
XP_010066157.1,2.8,1,-1.3,8.57,33.2,
KCW79858.1,2.77,1,-1.3,9.23,74.9,
XP_010044510.1,3.11,1,-1.3,5.12,29.2,
XP_018717945.1:reversed,3,1,-1.3,11.76,24.4,
XP_010026400.1,2.85,1,-1.3,4.75,25.1,
XP_010061329.1,3,1,-1.3,5.86,196.9,
XP_010026134.2,2.96,1,-1.3,9.23,59.9,
XP_010032297.1,2.81,1,-1.3,8.33,88.6,
XP_018727322.1:reversed,2.9,1,-1.3,9.25,85.8,
XP_010069263.2,2.98,1,-1.3,4.51,54.4,
XP_010048082.1:reversed,3.25,1,-1.3,6.3,69.6,
XP_010023817.1,2.77,1,-1.3,8.6,127.4,
XP_018721494.1,2.97,1,-1.3,6.9,18.5,
XP_010034343.1:reversed,2.8,1,-1.3,9.31,37.2,
XP_010045156.1,3.17,1,-1.3,5.44,164.4,
XP_018727961.1,3.12,1,-1.3,4.41,37.7,
XP_010056917.1,3.02,1,-1.3,7.63,36.4,
XP_010023429.1:reversed,3.09,1,-1.3,5.95,55.8,
XP_018717697.1:reversed,3.01,1,-1.3,5.78,293.8,
XP_010042152.1,2.99,1,-1.3,5.81,17.3,
XP_018719223.1,2.73,1,-1.3,8.89,106,
XP_010044474.1:reversed,3.1,1,-1.3,8.62,49.6,
XP_010059566.1,3.13,1,-1.3,8.46,103.6,
XP_010055491.1:reversed,3.18,1,-1.3,8.2,66.2,
XP_010028853.1,2.86,1,-1.3,8.72,38.9,
XP_010059323.2:reversed,2.82,1,-1.3,9.31,60.8,
KCW44562.1,3.24,1,-1.3,8.95,23.8,
XP_010043680.1,3.06,1,-1.3,6.21,115,
XP_010037586.1,3.1,1,-1.3,4.42,21.1,
XP_010042175.1:reversed,2.92,1,-1.3,8.98,15.4,
KCW67268.1:reversed,2.99,1,-1.3,4.41,11.4,
XP_010048461.1,3.24,1,-1.3,5.14,14.7,
XP_010029436.1,3.03,1,-1.3,6.19,241.4,
XP_010030066.1:reversed,3.32,1,-1.3,9.24,65.6,
XP_018723711.1:reversed,3.1,1,-1.3,5.74,112,
XP_018723677.1:reversed,3.11,1,-1.3,5.77,8.4,
XP_010033158.1:reversed,3.39,1,-1.3,5.65,52,
XP_010028423.1,2.86,1,-1.3,8.79,26.3,
XP_010047420.1:reversed,2.8,1,-1.3,5.57,196.4,
XP_018729585.1:reversed,2.8,1,-1.3,5.65,53.9,
XP_018718655.1,3.2,1,-1.3,8.96,74.2,
KCW78050.1,3.19,1,-1.3,9.32,58.4,
XP_010043108.1,2.72,1,-1.3,5.28,49.7,
XP_010063128.1:reversed,3.15,1,-1.3,7.3,142,
XP_018726726.1:reversed,3.09,1,-1.3,7.41,111.8,
XP_018730879.1,3.04,1,-1.3,7,71.8,
XP_018726213.1:reversed,3.17,1,-1.3,8.76,47.6,
XP_018723738.1,3.06,1,-1.2,7.58,61.9,
XP_018730523.1,3.04,1,-1.2,9.81,36.6,
XP_018732045.1:reversed,2.96,1,-1.2,7.6,53.7,
XP_010048719.1:reversed,2.99,1,-1.2,8.8,34.3,
XP_018719434.1,3.09,1,-1.2,6.11,139.2,
XP_018731162.1,2.88,1,-1.2,6.14,73.4,
KCW56557.1,3.03,1,-1.2,9.73,20.5,
KCW63362.1,3.18,1,-1.2,6.35,66.3,
XP_010042430.1,2.89,1,-1.2,8.27,34.5,
XP_018718508.1,3.13,1,-1.2,6.14,66.4,
KCW89539.1,3.05,1,-1.2,6.58,18.4,
XP_018731308.1,3.32,1,-1.2,5.49,150.3,
XP_010062447.1:reversed,3.04,1,-1.2,9.1,55.5,
XP_010035237.1,2.98,1,-1.2,4.99,33.3,
XP_010043059.1,2.75,1,-1.2,8.6,12.5,
XP_010030380.1:reversed,2.82,1,-1.2,9.16,33.6,
KCW79628.1,3.21,1,-1.2,6.12,96,
XP_010061200.1:reversed,3.12,1,-1.2,5.2,41.4,
KCW62502.1:reversed,3.15,1,-1.2,8.78,28.8,
XP_010049244.1,3.09,1,-1.2,8.04,78.2,
XP_018731893.1,2.76,1,-1.2,9.04,80.8,
XP_010037139.1,3.04,1,-1.2,6.13,28.3,
XP_010057456.1,3.04,1,-1.2,5.59,99.4,
XP_018732871.1,2.94,1,-1.2,7.8,111.3,
XP_010035924.1:reversed,3.11,1,-1.2,8.13,55.9,
KCW83342.1,3.18,1,-1.2,8.81,65.9,
XP_010036032.1,2.98,1,-1.2,7.52,45.5,
XP_010053900.1,3.12,1,-1.2,5.48,49.1,
XP_010048281.1:reversed,3.29,1,-1.2,9.26,56.9,
XP_010045449.2:reversed,2.82,1,-1.2,9.75,10.4,
XP_010050873.1:reversed,3.02,1,-1.2,9.2,15.4,
XP_010038191.1,3.12,1,-1.2,8.31,31.8,
XP_018716963.1:reversed,3.01,1,-1.2,5.75,124.7,
KCW66312.1,3.11,1,-1.2,9.71,17.2,
XP_018726429.1:reversed,3.12,1,-1.2,6.09,27.7,
XP_010047158.1:reversed,2.95,1,-1.2,5.8,104.2,
XP_010032736.1,2.96,1,-1.2,6.13,81,
XP_010034002.1,2.91,1,-1.2,10.07,28.9,
XP_010061961.1,2.43,1,-1.2,8.57,40.9,
XP_010070218.1:reversed,3.18,1,-1.2,8.84,32.9,
XP_018718731.1,2.83,1,-1.2,6.44,65.8,
XP_010053220.1,3.04,1,-1.2,6.07,45.1,
XP_010055530.1:reversed,3.31,1,-1.2,7.66,65.9,
XP_010063128.1,2.99,1,-1.2,7.3,142,
XP_010042348.1:reversed,3.05,1,-1.2,9.42,16.5,
XP_018732194.1:reversed,3.08,1,-1.2,5.91,27.2,
XP_018722160.1,2.93,1,-1.2,5.08,77.2,
XP_010046820.1,2.65,1,-1.2,8.77,82.3,
XP_018725949.1:reversed,3.17,1,-1.2,5.58,57.5,
KCW88191.1:reversed,2.73,1,-1.2,9.42,41.5,
KCW60241.1:reversed,3.08,1,-1.2,6.68,93.8,
XP_010030593.1,3.25,1,-1.2,11.52,24.2,
XP_018724850.1,2.92,1,-1.2,6.26,115,
XP_010043578.1:reversed,3.07,1,-1.2,6.91,47.2,
XP_010026822.1:reversed,2.86,1,-1.2,9.94,26.6,
XP_018729213.1,3.15,1,-1.2,8.14,75.9,
XP_018732425.1:reversed,3.22,1,-1.2,4.83,39.3,
XP_010060622.1,3.08,1,-1.2,10.63,21.2,
KCW53915.1:reversed,2.83,1,-1.2,6.07,71.5,
XP_010049350.1,3.02,1,-1.2,9.38,50.9,
XP_010051840.1,2.94,1,-1.2,5.11,108.3,
XP_010042106.1,2.96,1,-1.2,11.59,23.9,
KCW66153.1,2.79,1,-1.2,5.69,29.4,
XP_018715689.1,3.09,1,-1.2,5.11,15.8,
XP_010033259.1:reversed,2.95,1,-1.2,5.32,35.6,
XP_010037954.1,2.74,1,-1.2,6.08,54.2,
XP_010045994.1:reversed,2.74,1,-1.2,6.3,18.1,
XP_010069718.1,2.97,1,-1.2,8.08,33,
XP_010032939.1,2.94,1,-1.2,6.34,38.5,
XP_010049196.1:reversed,2.81,1,-1.2,6.44,114.4,
XP_018719224.1,3.11,1,-1.2,8.69,95.3,
XP_010065529.1:reversed,3.1,1,-1.2,6.44,84.3,
XP_018715738.1:reversed,2.99,1,-1.2,6.21,60.7,
XP_018731454.1:reversed,3.07,1,-1.2,6.07,235.5,
XP_018720475.1,2.99,2,-1.2,6.53,99.1,
XP_010066773.1,3.11,1,-1.2,8.36,163.3,
XP_018719755.1:reversed,3.04,1,-1.2,5.87,125.5,
XP_018725179.1,3.05,1,-1.2,6.12,152.7,
XP_010032855.1,2.93,1,-1.2,6.21,66.8,
XP_010051270.1:reversed,3.02,1,-1.2,6.41,277.2,
XP_010045475.1,2.64,1,-1.2,9.31,38.5,
XP_018729586.1:reversed,3.05,1,-1.2,5.38,326.7,
XP_018727208.1:reversed,3.09,1,-1.2,5.44,76.9,
XP_010047613.1,3.1,1,-1.2,5.29,41,
KCW46872.1:reversed,2.84,1,-1.2,6.18,26.4,
KCW62373.1,2.93,1,-1.2,9.21,46.6,
XP_010047321.1,2.89,1,-1.2,9.58,23.6,
XP_010048532.1:reversed,3.39,1,-1.2,7.58,57.2,
KCW61181.1:reversed,3.13,1,-1.2,9.07,21,
XP_018725260.1,2.71,1,-1.2,5.58,55.1,
XP_018730578.1:reversed,3.39,1,-1.2,7.59,42.8,
KCW45629.1,2.99,1,-1.2,9.99,11.7,
XP_010060809.1,3.21,1,-1.2,6.84,25.5,
XP_010030013.1,3.09,1,-1.2,7.61,196.3,
XP_018730480.1:reversed,2.86,1,-1.2,6.25,112.2,
XP_018725797.1:reversed,2.86,1,-1.2,5.64,76.7,
XP_010064424.2,3.21,1,-1.2,8.49,50.1,
XP_010041470.1,3.16,1,-1.2,5.39,61.6,
XP_010037533.1:reversed,2.97,1,-1.2,4.85,66.7,
XP_010051229.1,3.33,1,-1.2,6.13,63.4,
XP_010064644.1,2.58,1,-1.2,5.4,93,
XP_018716674.1:reversed,2.99,1,-1.2,8.87,57.1,
XP_010035132.1,2.81,1,-1.2,5.95,22.1,
KCW87091.1,3.07,1,-1.2,9.95,9.2,
XP_010048804.1,3.18,1,-1.2,9,50,
XP_018727027.1,3.2,1,-1.2,9.17,86.1,
XP_010037860.1,3.28,1,-1.2,5.63,48.4,
XP_010047408.1:reversed,3.04,1,-1.2,8.89,60.2,
XP_010037306.1,2.95,1,-1.2,5.43,23.6,
KCW69244.1:reversed,2.68,1,-1.2,9.3,19.5,
XP_018721506.1:reversed,3.11,1,-1.2,6.61,125.3,
XP_018715505.1:reversed,2.65,1,-1.2,5.56,34.8,
XP_010049987.1:reversed,2.78,1,-1.2,5.5,65.2,
XP_010035353.1:reversed,2.86,1,-1.2,7.64,28.2,
XP_010033868.1,2.91,1,-1.2,5.23,23.2,
XP_010031506.1,2.43,1,-1.2,9.51,47.3,
XP_010069297.1:reversed,3.21,1,-1.2,10.98,14.5,
XP_010053928.2,2.77,1,-1.2,8.56,13,
XP_010064950.1:reversed,3.09,1,-1.2,9.38,61.6,
XP_018729869.1,3.23,1,-1.2,6.01,111.2,
KCW59433.1,2.94,1,-1.2,10.2,11.9,
KCW73672.1,2.95,1,-1.2,4.94,30.9,
XP_018721256.1:reversed,2.96,1,-1.2,5.71,80.2,
KCW85138.1,2.94,1,-1.2,6.74,48.2,
KCW50133.1:reversed,3,1,-1.2,4.68,37.5,
XP_010055598.1:reversed,2.71,1,-1.2,4.59,65.8,
XP_010050505.1,3.15,1,-1.2,9.46,21.8,
KCW72932.1,3.14,1,-1.2,5.92,101.7,
XP_018726602.1,2.91,1,-1.2,8.07,102.5,
KCW49610.1:reversed,2.71,1,-1.2,9.34,8.2,
XP_010064134.2,3.1,1,-1.2,6.13,87.6,
XP_010045095.1:reversed,2.7,1,-1.2,6.17,52,
XP_018728577.1:reversed,2.9,1,-1.2,5.48,22.6,
XP_018729045.1,3.06,1,-1.2,9.71,34.3,
XP_018732636.1,2.95,1,-1.2,6.57,112,
KCW62553.1:reversed,3.41,1,-1.2,8.51,44.5,
XP_010066869.1:reversed,3.2,1,-1.2,6.79,114,
XP_010028703.1,2.9,1,-1.2,6.96,73.1,
XP_018721816.1,3.05,1,-1.2,6.19,91.7,
XP_010033184.1:reversed,2.9,1,-1.2,6.1,29.1,
XP_018728254.1,3.14,1,-1.2,7.09,51,
XP_010027457.1,2.85,1,-1.2,6.13,62.8,
XP_010037616.1:reversed,2.94,1,-1.2,5.85,96.5,
KCW77630.1,3.05,1,-1.2,8.99,23.5,
XP_010061776.1:reversed,2.95,1,-1.2,8.98,25.9,
XP_018732623.1:reversed,2.99,1,-1.2,8.54,93.7,
XP_010027901.1,2.97,1,-1.2,7.17,30.8,
XP_010043976.1:reversed,2.92,1,-1.2,5.99,97.1,
XP_010067450.1,3.01,1,-1.2,8.83,32.4,
XP_010043602.1:reversed,3.09,1,-1.2,8.49,59.8,
XP_010029030.1:reversed,2.83,1,-1.2,9.11,51.4,
XP_010028719.1,3.1,1,-1.2,6.67,31.5,
XP_010038167.1:reversed,2.89,1,-1.2,6.84,42,
XP_010046385.1,2.82,1,-1.2,4.65,20.2,
XP_010047763.1,3.08,1,-1.2,6.48,46.3,
KCW72439.1,3.15,1,-1.2,5.37,22.5,
XP_018723828.1,3,1,-1.2,7.49,135.9,
XP_018718352.1,2.62,1,-1.2,6.2,45.4,
XP_010051885.1:reversed,3.23,1,-1.2,4.66,47.2,
XP_018718262.1,3.09,1,-1.2,6.16,25.1,
XP_018731914.1,3.04,1,-1.2,7.74,129.6,
KCW56099.1:reversed,2.79,1,-1.2,9,19.5,
XP_010045666.1:reversed,3.06,1,-1.2,5.3,54.7,
XP_010028613.1,3.09,1,-1.2,8.11,66,
XP_010042210.1,2.94,1,-1.2,9,10.8,
XP_018726345.1,3.34,1,-1.2,5.34,104.1,
XP_010031003.1,3.07,1,-1.2,5.92,16,
XP_010042104.1:reversed,2.99,1,-1.2,8.82,93.5,
XP_018724709.1:reversed,2.99,1,-1.2,9.51,51.6,
XP_010053543.1,2.77,1,-1.2,6.24,34.5,
XP_010033756.1:reversed,3.21,1,-1.2,9.3,37.8,
XP_010069878.1,2.99,1,-1.2,11.21,17.8,
XP_010045373.1,2.96,1,-1.2,7.91,81.7,
XP_010045071.1,3.05,1,-1.2,5.22,53,
XP_010035714.1:reversed,2.84,1,-1.2,5.84,52.9,
XP_018720690.1,2.92,1,-1.2,8.2,42.7,
XP_010050481.1,3.29,1,-1.2,5.39,49.5,
XP_018730124.1:reversed,3.22,1,-1.2,8.85,94.7,
XP_010042101.1:reversed,3.11,1,-1.2,8.79,100.1,
XP_010069347.1,2.89,1,-1.2,10.2,17.8,
KCW45560.1:reversed,3.28,1,-1.2,9.06,46.6,
XP_010068796.1,2.87,1,-1.2,11.9,19.5,
XP_010068921.1,2.85,1,-1.2,8.6,88.3,
XP_010029572.1:reversed,3.01,1,-1.2,8.23,71.2,
XP_010031713.1,2.92,1,-1.2,8.1,57,
XP_010057072.1,2.89,1,-1.2,9.01,71,
KCW54213.1,3.04,1,-1.2,7.61,44.6,
XP_010067752.1,3.28,1,-1.2,6.79,37.8,
XP_018730805.1,3.17,1,-1.2,6.01,57,
XP_010029594.1:reversed,3.04,1,-1.2,8.13,40.1,
XP_018719731.1,3.2,1,-1.2,8.43,78.9,
XP_010047254.1:reversed,3.17,1,-1.2,5.76,113.2,
XP_010050503.1,3.03,1,-1.2,4.62,38.9,
XP_018721576.1,3.15,1,-1.2,5.08,23.6,
XP_010025594.2:reversed,2.81,1,-1.2,8.53,37.3,
XP_018724031.1,3.2,1,-1.2,5.5,18.8,
XP_010028583.1,2.75,1,-1.2,6.36,50.8,
XP_010038296.1,3.32,1,-1.2,5.09,40.3,
XP_018725048.1,3.19,1,-1.1,7.09,73.5,
XP_010057541.1:reversed,3.24,1,-1.1,5.64,107.3,
XP_010061461.1,2.86,1,-1.1,4.99,75.8,
XP_010030792.2:reversed,3.06,1,-1.1,5.08,35.2,
XP_010061791.1,3.23,1,-1.1,9.31,58.1,
XP_010025494.1,2.93,1,-1.1,8.26,88.2,
XP_018719832.1,2.93,1,-1.1,5.81,119.6,
XP_010064735.1:reversed,2.53,1,-1.1,6.72,132.4,
KCW88553.1,2.8,1,-1.1,6.16,50.3,
XP_018723807.1:reversed,2.62,1,-1.1,8.98,62.9,
XP_018720922.1,3.03,1,-1.1,6.32,30.6,
XP_010043500.1,2.51,1,-1.1,8.88,88.2,
XP_018729039.1,2.87,1,-1.1,6.55,69.6,
XP_010049475.2:reversed,2.97,1,-1.1,6,61.1,
XP_018729319.1,3.22,1,-1.1,8.75,41.5,
XP_018718774.1,2.88,1,-1.1,6.52,120.1,
XP_010053702.1:reversed,3.26,1,-1.1,4.79,16.8,
XP_018723057.1:reversed,2.68,1,-1.1,9.59,31.7,
XP_010032994.1:reversed,3.34,1,-1.1,6.56,83.4,
XP_010025819.2,3.09,1,-1.1,6.85,142.4,
XP_018721726.1:reversed,3.11,1,-1.1,5.8,31.1,
XP_010044637.1:reversed,2.87,1,-1.1,9.68,63.9,
XP_010031965.1,2.96,1,-1.1,5.26,54.3,
KCW44714.1,2.94,1,-1.1,5.12,27.2,
XP_010037783.1,2.75,1,-1.1,5.1,31.7,
XP_018732672.1:reversed,2.75,1,-1.1,4.97,28.2,
XP_010045367.1,2.72,1,-1.1,4.93,38.2,
XP_010064068.1,3.12,1,-1.1,5.86,130,
XP_010061027.1:reversed,3.06,1,-1.1,5.37,91.9,
XP_010053382.1,3.29,1,-1.1,9.42,38.6,
XP_010049536.1,2.91,1,-1.1,9.55,26.5,
XP_010063277.1:reversed,2.92,1,-1.1,5.36,77.1,
KCW79687.1,3.04,1,-1.1,7.2,21.3,
XP_010064666.1,3.1,1,-1.1,5.95,18.1,
XP_010053667.1,3.3,1,-1.1,7.63,221.9,
XP_010056333.1:reversed,3.27,1,-1.1,5.83,140.6,
XP_018720032.1:reversed,3.02,1,-1.1,5.96,79.1,
XP_010053606.1:reversed,2.76,1,-1.1,8.84,222.9,
XP_010068171.1,3.23,1,-1.1,6.19,162.7,
XP_010047415.1,2.88,1,-1.1,9.48,24.7,
XP_010057790.1,2.85,1,-1.1,6.72,57.2,
XP_010033362.1:reversed,3.15,1,-1.1,7.63,91.5,
XP_010034491.1,3.17,1,-1.1,9.51,18.7,
XP_018727218.1,3.21,1,-1.1,6.32,32.4,
XP_010037487.1,2.58,1,-1.1,4.87,11.8,
XP_018731238.1,3.03,1,-1.1,8.67,19.4,
XP_010062123.1,3.25,1,-1.1,6.1,37.2,
XP_010038643.1,2.92,1,-1.1,9.19,26.3,
XP_010046400.1:reversed,2.81,1,-1.1,11.9,36,
XP_010057547.1,3.08,1,-1.1,5.51,33.2,
XP_010066281.1:reversed,3.06,1,-1.1,6.95,20.1,
XP_018729013.1,3.14,1,-1.1,6.9,121.4,
KCW88041.1:reversed,2.89,1,-1.1,9.54,50.5,
XP_018719756.1:reversed,2.31,1,-1.1,8.91,161.3,
XP_010034854.1,2.59,1,-1.1,5.75,94,
XP_010032252.1,2.98,1,-1.1,10.19,15.9,
XP_010054514.1:reversed,3.15,1,-1.1,6.46,38.8,
XP_010036680.1,3.31,1,-1.1,5.26,122.8,
XP_010040684.1,2.64,1,-1.1,5.41,38,
XP_010049110.1:reversed,3.01,1,-1.1,8.6,109.9,
XP_010061098.1,3.3,1,-1.1,7.78,29.1,
XP_010058401.1:reversed,2.94,1,-1.1,6.06,15.6,
XP_010034276.1,3.21,1,-1.1,5.95,37,
